   296    0.40074E+04    0.86094E+01    0.11546E+03    0.14893E+07    0.10881E+04
   297    0.39746E+04    0.87827E+01    0.11585E+03    0.14832E+07    0.10783E+04
   298    0.39416E+04    0.89581E+01    0.11620E+03    0.14772E+07    0.10687E+04
   299    0.39086E+04    0.91349E+01    0.11651E+03    0.14711E+07    0.10591E+04
   300    0.38755E+04    0.93115E+01    0.11679E+03    0.14652E+07    0.10495E+04
   301    0.38423E+04    0.94896E+01    0.11703E+03    0.14592E+07    0.10400E+04
   302    0.38092E+04    0.96682E+01    0.11725E+03    0.14533E+07    0.10306E+04
   303    0.37760E+04    0.98483E+01    0.11742E+03    0.14474E+07    0.10212E+04
   304    0.37427E+04    0.10030E+02    0.11754E+03    0.14416E+07    0.10119E+04
   305    0.37095E+04    0.10211E+02    0.11764E+03    0.14358E+07    0.10027E+04
   306    0.36762E+04    0.10393E+02    0.11769E+03    0.14300E+07    0.99354E+03
   307    0.36430E+04    0.10575E+02    0.11771E+03    0.14243E+07    0.98443E+03
   308    0.36097E+04    0.10760E+02    0.11770E+03    0.14186E+07    0.97538E+03
   309    0.35766E+04    0.10944E+02    0.11763E+03    0.14129E+07    0.96640E+03
   310    0.35434E+04    0.11127E+02    0.11754E+03    0.14073E+07    0.95748E+03
   311    0.35104E+04    0.11313E+02    0.11741E+03    0.14017E+07    0.94862E+03
   312    0.34774E+04    0.11498E+02    0.11724E+03    0.13961E+07    0.93983E+03
   313    0.34444E+04    0.11683E+02    0.11703E+03    0.13906E+07    0.93110E+03
   314    0.34115E+04    0.11869E+02    0.11679E+03    0.13851E+07    0.92243E+03
   315    0.33788E+04    0.12055E+02    0.11650E+03    0.13796E+07    0.91383E+03
   316    0.33461E+04    0.12240E+02    0.11618E+03    0.13742E+07    0.90529E+03
   317    0.33135E+04    0.12425E+02    0.11582E+03    0.13688E+07    0.89681E+03
   318    0.32810E+04    0.12612E+02    0.11543E+03    0.13634E+07    0.88840E+03
   319    0.32487E+04    0.12797E+02    0.11499E+03    0.13581E+07    0.88005E+03
   320    0.32165E+04    0.12982E+02    0.11453E+03    0.13527E+07    0.87177E+03
   321    0.31845E+04    0.13168E+02    0.11403E+03    0.13475E+07    0.86355E+03
   322    0.31526E+04    0.13353E+02    0.11348E+03    0.13422E+07    0.85539E+03
