    96    0.25222E+04    0.68357E+00    0.00000E+00   -0.20302E+02    0.95305E-07    0.41481E-03   -0.10155E-05
    97    0.25522E+04    0.69784E+00    0.00000E+00   -0.20934E+02    0.94672E-07    0.40950E-03   -0.10008E-05
    98    0.25825E+04    0.71201E+00    0.00000E+00   -0.21567E+02    0.94043E-07    0.40431E-03   -0.97989E-06
    99    0.26129E+04    0.72603E+00    0.00000E+00   -0.22202E+02    0.93418E-07    0.39923E-03   -0.95370E-06
   100    0.26435E+04    0.73991E+00    0.00000E+00   -0.22836E+02    0.92796E-07    0.39426E-03   -0.92316E-06
   101    0.26743E+04    0.75370E+00    0.00000E+00   -0.23472E+02    0.92179E-07    0.38939E-03   -0.88921E-06
   102    0.27056E+04    0.76726E+00    0.00000E+00   -0.24107E+02    0.91565E-07    0.38462E-03   -0.85277E-06
   103    0.27368E+04    0.78066E+00    0.00000E+00   -0.24743E+02    0.90956E-07    0.37995E-03   -0.81478E-06
   104    0.27682E+04    0.79390E+00    0.00000E+00   -0.25375E+02    0.90350E-07    0.37536E-03   -0.77616E-06
   105    0.27998E+04    0.80692E+00    0.00000E+00   -0.26007E+02    0.89749E-07    0.37087E-03   -0.73786E-06
   106    0.28315E+04    0.81977E+00    0.00000E+00   -0.26636E+02    0.89152E-07    0.36645E-03   -0.70079E-06
   107    0.28632E+04    0.83233E+00    0.00000E+00   -0.27262E+02    0.88558E-07    0.36211E-03   -0.66589E-06
   108    0.28953E+04    0.84465E+00    0.00000E+00   -0.27885E+02    0.87970E-07    0.35785E-03   -0.63408E-06
   109    0.29275E+04    0.85667E+00    0.00000E+00   -0.28504E+02    0.87385E-07    0.35366E-03   -0.60630E-06
   110    0.29598E+04    0.86839E+00    0.00000E+00   -0.29118E+02    0.86805E-07    0.34953E-03   -0.58347E-06
   111    0.29922E+04    0.87988E+00    0.00000E+00   -0.29727E+02    0.86229E-07    0.34546E-03   -0.56630E-06
   112    0.30248E+04    0.89107E+00    0.00000E+00   -0.30332E+02    0.85657E-07    0.34146E-03   -0.55458E-06
   113    0.30576E+04    0.90196E+00    0.00000E+00   -0.30930E+02    0.85090E-07    0.33752E-03   -0.54789E-06
   114    0.30905E+04    0.91247E+00    0.00000E+00   -0.31521E+02    0.84527E-07    0.33363E-03   -0.54580E-06
   115    0.31236E+04    0.92276E+00    0.00000E+00   -0.32104E+02    0.83969E-07    0.32981E-03   -0.54789E-06
   116    0.31566E+04    0.93260E+00    0.00000E+00   -0.32680E+02    0.83415E-07    0.32604E-03   -0.55373E-06
   117    0.31900E+04    0.94207E+00    0.00000E+00   -0.33247E+02    0.82865E-07    0.32233E-03   -0.56290E-06
   118    0.32235E+04    0.95131E+00    0.00000E+00   -0.33806E+02    0.82319E-07    0.31868E-03   -0.57497E-06
   119    0.32570E+04    0.96019E+00    0.00000E+00   -0.34355E+02    0.81778E-07    0.31509E-03   -0.58952E-06
   120    0.32906E+04    0.96854E+00    0.00000E+00   -0.34894E+02    0.81241E-07    0.31156E-03   -0.60613E-06
   121    0.33242E+04    0.97667E+00    0.00000E+00   -0.35422E+02    0.80708E-07    0.30808E-03   -0.62436E-06
   122    0.33578E+04    0.98428E+00    0.00000E+00   -0.35939E+02    0.80180E-07    0.30466E-03   -0.64380E-06
